link_seq_id,link_id,vdf_type,from_node_id,to_node_id,lanes,distance_km,distance_mile,fftt,meso_link_id,meso_link_incoming_volume,tmc,tmc_corridor_name,tmc_corridor_id,tmc_road_order,tmc_road_sequence,subarea_id,link_type,link_type_code,vdf_code,time_period,vehicle_volume,person_volume,ref_volume,ref_diff,restricted_turn_nodes,auto_turn_volume,ODME_volume_before,ODME_volume_after,ODME_volume_diff,ODME_obs_count,ODME_upperbound_capacity_type,ODME_obs_count_dev,preload_volume,travel_time,speed_kmph,speed_mph,speed_ratio,VOC,DOC,lane_capacity,link_capacity,queue,total_simu_waiting_time_in_min,avg_simu_waiting_time_in_min,plf,lanes,D_per_hour_per_lane,QVDF_cd,QVDF_n,P,severe_congestion_duration_in_h,vf,v_congestion_cutoff,QVDF_cp,QVDF_s,QVDF_v,vt2,VMT,VHT,PMT,PHT,PDT_vf,PDT_vc,geometry,vehicle_vol_auto,MEU_vol_auto,mode_link_cap_auto,mode_DOC_auto,mode_TT_auto,v06:00,v06:15,v06:30,v06:45,v07:00,v07:15,v07:30,v07:45,v08:00,v08:15,v08:30,v08:45,v09:00,v09:15,v09:30,v09:45,v10:00,v10:15,v10:30,v10:45,v11:00,v11:15,v11:30,v11:45,v12:00,v12:15,v12:30,v12:45,v13:00,v13:15,v13:30,v13:45,v14:00,v14:15,v14:30,v14:45,v15:00,v15:15,v15:30,v15:45,v16:00,v16:15,v16:30,v16:45,v17:00,v17:15,v17:30,v17:45,v18:00,v18:15,v18:30,v18:45,v19:00,v19:15,v19:30,v19:45,DTM_type,DTM_volume_before,DTM_volume_after,DTM_volume_diff,DTM_speed_before,DTM_speed_after,DTM_speed_diff,DTM_DoC_before,DTM_DoC_after,DTM_Doc_diff,DTM_P_before,DTM_P_after,DTM_P_diff,notes
6,6,bpr,3,4,1.000000,4.000000,2.486016,4.000000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,14197.789,14197.789,-1.000,0.000,,5:10197;11:1500;,0.000,0.000,0.000,,,,0.000,4.284,56.017,34.815,0.934,0.830,0.830,17110.524,17110.524,0.000,0.000,0.000,1.000,1.000,14197.789,0.955,1.142,0.453,0.000,60.000,51.000,0.400,4.000,48.550,50.157,35295.934,1013.825,35295.934,1013.825,67.305,0.000,"LINESTRING (-96.774389 43.572711, -96.747254 43.563403)",14197.789,14197.789,17110.524,0.829769,4.284,60.000,60.000,60.000,60.000,57.259,53.911,53.371,54.519,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,59.984,59.936,56.952,59.968,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,14197.789,14197.789,0.000,56.017,0.000,-56.017,0.830,0.000,-0.830,0.453,0.000,-0.453,period-based
6,6,bpr,3,4,1.000000,4.000000,2.486016,4.000000,-1,0,,network_wide,-1,0,-1,-1,1,,,1100_1200,4080.000,4080.000,-1.000,0.000,,5:2615;11:544;,0.000,0.000,0.000,,,,0.000,4.002,59.971,37.272,1.000,0.238,0.238,17110.524,17110.524,0.000,0.000,0.000,1.000,1.000,4080.000,0.955,1.142,0.003,0.000,60.000,51.000,0.400,4.000,59.904,51.000,10142.946,272.132,10142.946,272.132,0.132,0.000,"LINESTRING (-96.774389 43.572711, -96.747254 43.563403)",4080.000,4080.000,17110.524,0.238450,4.002,60.000,60.000,60.000,60.000,57.259,53.911,53.371,54.519,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,59.984,59.936,56.952,59.968,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,4080.000,4080.000,0.000,59.971,0.000,-59.971,0.238,0.000,-0.238,0.003,0.000,-0.003,period-based
7,7,bpr,3,12,1.000000,4.000000,2.486016,4.000000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,10182.918,10182.918,-1.000,0.000,,11:0;13:5426;,0.000,0.000,0.000,,,,0.000,4.022,59.679,37.091,0.995,0.435,0.435,23403.473,23403.473,0.000,0.000,0.000,1.000,1.000,10182.918,0.955,1.142,0.034,0.000,60.000,51.000,0.400,4.000,58.949,51.000,25314.898,682.511,25314.898,682.511,3.650,0.000,"LINESTRING (-96.774563 43.573014, -96.780396 43.543993)",10182.918,10182.918,23403.473,0.435103,4.022,60.000,60.000,60.000,60.000,59.819,59.274,56.456,59.637,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,59.999,59.996,56.997,59.998,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,10182.918,10182.918,0.000,59.679,0.000,-59.679,0.435,0.000,-0.435,0.034,0.000,-0.034,period-based
7,7,bpr,3,12,1.000000,4.000000,2.486016,4.000000,-1,0,,network_wide,-1,0,-1,-1,1,,,1100_1200,2720.000,2720.000,-1.000,0.000,,13:1600;,0.000,0.000,0.000,,,,0.000,4.000,59.998,37.289,1.000,0.116,0.116,23403.473,23403.473,0.000,0.000,0.000,1.000,1.000,2720.000,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,59.995,51.000,6761.965,181.338,6761.965,181.338,0.005,0.000,"LINESTRING (-96.774563 43.573014, -96.780396 43.543993)",2720.000,2720.000,23403.473,0.116222,4.000,60.000,60.000,60.000,60.000,59.819,59.274,56.456,59.637,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,59.999,59.996,56.997,59.998,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,2720.000,2720.000,0.000,59.998,0.000,-59.998,0.116,0.000,-0.116,0.000,0.000,-0.000,period-based
8,8,bpr,4,3,1.000000,4.000000,2.486016,4.000000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,14223.901,14223.901,-1.000,0.000,,1:5221;12:7076;,0.000,0.000,0.000,,,,0.000,4.287,55.989,34.798,0.933,0.831,0.831,17110.524,17110.524,0.000,0.000,0.000,1.000,1.000,14223.902,0.955,1.142,0.456,0.000,60.000,51.000,0.400,4.000,48.482,50.132,35360.848,1016.187,35360.848,1016.187,67.927,0.000,"LINESTRING (-96.747083 43.563904, -96.774217 43.573212)",14223.902,14223.902,17110.524,0.831296,4.287,60.000,60.000,60.000,60.000,57.242,53.849,53.317,54.485,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,59.984,59.936,56.952,59.968,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,14223.901,14223.901,0.000,55.989,0.000,-55.989,0.831,0.000,-0.831,0.456,0.000,-0.456,period-based
8,8,bpr,4,3,1.000000,4.000000,2.486016,4.000000,-1,0,,network_wide,-1,0,-1,-1,1,,,1100_1200,4080.000,4080.000,-1.000,0.000,,1:1520;12:1720;,0.000,0.000,0.000,,,,0.000,4.002,59.971,37.272,1.000,0.238,0.238,17110.524,17110.524,0.000,0.000,0.000,1.000,1.000,4080.000,0.955,1.142,0.003,0.000,60.000,51.000,0.400,4.000,59.904,51.000,10142.947,272.132,10142.947,272.132,0.132,0.000,"LINESTRING (-96.747083 43.563904, -96.774217 43.573212)",4080.000,4080.000,17110.524,0.238450,4.002,60.000,60.000,60.000,60.000,57.242,53.849,53.317,54.485,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,59.984,59.936,56.952,59.968,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,4080.000,4080.000,0.000,59.971,0.000,-59.971,0.238,0.000,-0.238,0.003,0.000,-0.003,period-based
9,9,bpr,4,5,1.000000,2.000000,1.243008,2.000000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,18197.789,18197.789,-1.000,0.000,,6:5364;9:10850;,0.000,0.000,0.000,,,,0.000,2.329,51.524,32.023,0.859,1.023,1.023,17782.794,17782.794,0.000,0.000,0.000,1.000,1.000,18197.789,0.955,1.142,0.980,0.000,60.000,51.000,0.400,4.000,39.253,37.235,22619.998,706.378,22619.998,706.378,99.785,0.000,"LINESTRING (-96.747162 43.563389, -96.731563 43.563769)",18197.789,18197.789,17782.794,1.023337,2.329,60.000,60.000,60.000,60.000,51.888,39.931,38.204,46.027,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,59.930,59.721,56.791,59.860,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,18197.789,18197.789,0.000,51.524,0.000,-51.524,1.023,0.000,-1.023,0.980,0.000,-0.980,period-based
9,9,bpr,4,5,1.000000,2.000000,1.243008,2.000000,-1,0,,network_wide,-1,0,-1,-1,1,,,1100_1200,6110.407,6110.407,-1.000,0.000,,6:3280;9:2070;,0.000,0.000,0.000,,,,0.000,2.004,59.875,37.212,0.998,0.344,0.344,17782.794,17782.794,0.000,0.000,0.000,1.000,1.000,6110.407,0.955,1.142,0.013,0.000,60.000,51.000,0.400,4.000,59.587,51.000,7595.285,204.106,7595.285,204.106,0.426,0.000,"LINESTRING (-96.747162 43.563389, -96.731563 43.563769)",6110.407,6110.407,17782.794,0.343613,2.004,60.000,60.000,60.000,60.000,51.888,39.931,38.204,46.027,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,59.930,59.721,56.791,59.860,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,6110.407,6110.407,0.000,59.875,0.000,-59.875,0.344,0.000,-0.344,0.013,0.000,-0.013,period-based
10,10,bpr,4,11,1.000000,6.000000,3.729024,6.000000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,5200.000,5200.000,-1.000,0.000,,10:0;14:1900;,0.000,0.000,0.000,,,,0.000,7.133,50.468,31.366,0.841,1.059,1.059,4908.827,4908.827,0.000,0.000,0.000,1.000,1.000,5200.000,0.955,1.142,1.020,0.000,60.000,51.000,0.400,4.000,37.957,35.593,19390.926,618.219,19390.926,618.219,98.219,6.455,"LINESTRING (-96.747433 43.563649, -96.747105 43.544126)",5200.000,5200.000,4908.827,1.059316,7.133,60.000,60.000,60.000,60.000,48.100,38.295,36.557,44.713,56.989,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,59.586,58.345,55.759,59.173,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,5200.000,5200.000,0.000,50.468,0.000,-50.468,1.059,0.000,-1.059,1.020,0.000,-1.020,period-based
10,10,bpr,4,11,1.000000,6.000000,3.729024,6.000000,-1,0,,network_wide,-1,0,-1,-1,1,,,1100_1200,2609.593,2609.593,-1.000,0.000,,14:969;,0.000,0.000,0.000,,,,0.000,6.072,59.290,36.849,0.988,0.532,0.532,4908.827,4908.827,0.000,0.000,0.000,1.000,1.000,2609.593,0.955,1.142,0.076,0.000,60.000,51.000,0.400,4.000,57.707,50.999,9731.235,264.086,9731.235,264.086,3.126,0.000,"LINESTRING (-96.747433 43.563649, -96.747105 43.544126)",2609.593,2609.593,4908.827,0.531612,6.072,60.000,60.000,60.000,60.000,48.100,38.295,36.557,44.713,56.989,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,59.586,58.345,55.759,59.173,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,2609.593,2609.593,0.000,59.290,0.000,-59.290,0.532,0.000,-0.532,0.076,0.000,-0.076,period-based
11,11,bpr,5,4,1.000000,2.000000,1.243008,2.000000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,18223.902,18223.902,-1.000,0.000,,3:10223;11:1300;,0.000,0.000,0.000,,,,0.000,2.331,51.482,31.997,0.858,1.025,1.025,17782.794,17782.794,0.000,0.000,0.000,1.000,1.000,18223.902,0.955,1.142,0.982,0.000,60.000,51.000,0.400,4.000,39.201,37.169,22652.457,707.966,22652.457,707.966,100.502,0.000,"LINESTRING (-96.731576 43.564298, -96.747175 43.563918)",18223.902,18223.902,17782.794,1.024805,2.331,60.000,60.000,60.000,60.000,51.859,39.866,38.138,45.977,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,59.930,59.720,56.790,59.860,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,18223.902,18223.902,0.000,51.482,0.000,-51.482,1.025,0.000,-1.025,0.982,0.000,-0.982,period-based
