od_seq_id,o_zone_id,d_zone_id,o_sindex,d_sindex,o_district_id,d_district_id,mode_type,demand_period,connectivity_flag,s_x_coord,s_y_coord,t_x_coord,t_y_coord,volume_s0,avg_tt_s0,avg_distance_km_s0,avg_cost_s0,
1,3,6,2,5,0,0,auto,am,0,-96.774303,43.572962,-96.711644,43.587586,300.00,16.53,11.37,0.00,
1,3,6,2,5,0,0,auto,md,0,-96.774303,43.572962,-96.711644,43.587586,120.00,10.54,10.00,0.00,
1,3,7,2,6,0,0,auto,am,0,-96.774303,43.572962,-96.693423,43.563844,100.00,36.83,17.71,0.00,
1,3,7,2,6,0,0,auto,md,0,-96.774303,43.572962,-96.693423,43.563844,40.00,16.43,15.00,0.00,
1,3,8,2,7,0,0,auto,am,0,-96.774303,43.572962,-96.711382,43.562324,200.00,31.32,14.71,0.00,
1,3,8,2,7,0,0,auto,md,0,-96.774303,43.572962,-96.711382,43.562324,80.00,13.41,12.00,0.00,
1,3,9,2,8,0,0,auto,am,0,-96.774303,43.572962,-96.731241,43.548596,100.00,16.29,11.00,0.00,
1,3,9,2,8,0,0,auto,md,0,-96.774303,43.572962,-96.731241,43.548596,40.00,11.02,11.00,0.00,
1,3,10,2,9,0,0,auto,am,0,-96.774303,43.572962,-96.731438,43.545271,300.00,21.98,14.00,0.00,
1,3,10,2,9,0,0,auto,md,0,-96.774303,43.572962,-96.731438,43.545271,120.00,14.06,14.00,0.00,
1,3,11,2,10,0,0,auto,am,0,-96.774303,43.572962,-96.746841,43.544131,300.00,11.42,10.00,0.00,
1,3,11,2,10,0,0,auto,md,0,-96.774303,43.572962,-96.746841,43.544131,120.00,10.07,10.00,0.00,
1,3,12,2,11,0,0,auto,am,0,-96.774303,43.572962,-96.780137,43.543941,200.00,4.02,4.00,0.00,
1,3,12,2,11,0,0,auto,md,0,-96.774303,43.572962,-96.780137,43.543941,80.00,4.00,4.00,0.00,
1,3,13,2,12,0,0,auto,am,0,-96.774303,43.572962,-96.793377,43.490707,100.00,7.05,7.00,0.00,
1,3,13,2,12,0,0,auto,md,0,-96.774303,43.572962,-96.793377,43.490707,40.00,7.00,7.00,0.00,
1,3,14,2,13,0,0,auto,am,0,-96.774303,43.572962,-96.751035,43.529306,100.00,25.13,14.00,0.00,
1,3,14,2,13,0,0,auto,md,0,-96.774303,43.572962,-96.751035,43.529306,40.00,15.04,14.00,0.00,
1,3,15,2,14,0,0,auto,am,0,-96.774303,43.572962,-96.731504,43.529401,100.00,35.71,20.00,0.00,
1,3,15,2,14,0,0,auto,md,0,-96.774303,43.572962,-96.731504,43.529401,40.00,20.12,19.73,0.00,
1,3,16,2,15,0,0,auto,am,0,-96.774303,43.572962,-96.711382,43.546744,200.00,42.07,19.42,0.00,
1,3,16,2,15,0,0,auto,md,0,-96.774303,43.572962,-96.711382,43.546744,80.00,19.26,17.00,0.00,
1,3,17,2,16,0,0,auto,am,0,-96.774303,43.572962,-96.711382,43.541280,100.00,38.29,22.00,0.00,
1,3,17,2,16,0,0,auto,md,0,-96.774303,43.572962,-96.711382,43.541280,40.00,21.79,19.00,0.00,
1,3,22,2,21,0,0,auto,am,0,-96.774303,43.572962,-96.731241,43.514858,100.00,40.42,16.38,0.00,
1,3,22,2,21,0,0,auto,md,0,-96.774303,43.572962,-96.731241,43.514858,40.00,17.25,16.00,0.00,
1,3,23,2,22,0,0,auto,am,0,-96.774303,43.572962,-96.750904,43.514858,100.00,28.25,13.00,0.00,
1,3,23,2,22,0,0,auto,md,0,-96.774303,43.572962,-96.750904,43.514858,40.00,13.39,13.00,0.00,
1,4,1,3,0,0,1,auto,am,0,-96.747168,43.563654,-96.770420,43.612828,500.00,8.30,8.00,0.00,
1,4,1,3,0,0,1,auto,md,0,-96.747168,43.563654,-96.770420,43.612828,200.00,8.00,8.00,0.00,
1,4,2,3,1,0,2,auto,am,0,-96.747168,43.563654,-96.711251,43.605813,200.00,14.30,14.00,0.00,
1,4,2,3,1,0,2,auto,md,0,-96.747168,43.563654,-96.711251,43.605813,80.00,11.60,11.00,0.00,
1,4,3,3,2,0,0,auto,am,0,-96.747168,43.563654,-96.774303,43.572962,200.00,4.29,4.00,0.00,
1,4,3,3,2,0,0,auto,md,0,-96.747168,43.563654,-96.774303,43.572962,80.00,4.00,4.00,0.00,
1,4,5,3,4,0,0,auto,am,0,-96.747168,43.563654,-96.731569,43.564034,500.00,2.33,2.00,0.00,
1,4,5,3,4,0,0,auto,md,0,-96.747168,43.563654,-96.731569,43.564034,200.00,2.00,2.00,0.00,
1,4,6,3,5,0,0,auto,am,0,-96.747168,43.563654,-96.711644,43.587586,400.00,12.23,6.00,0.00,
1,4,6,3,5,0,0,auto,md,0,-96.747168,43.563654,-96.711644,43.587586,160.00,6.54,6.00,0.00,
1,4,7,3,6,0,0,auto,am,0,-96.747168,43.563654,-96.693423,43.563844,400.00,32.54,12.93,0.00,
1,4,7,3,6,0,0,auto,md,0,-96.747168,43.563654,-96.693423,43.563844,160.00,12.43,11.00,0.00,
1,4,8,3,7,0,0,auto,am,0,-96.747168,43.563654,-96.711382,43.562324,700.00,27.03,9.93,0.00,
1,4,8,3,7,0,0,auto,md,0,-96.747168,43.563654,-96.711382,43.562324,280.00,9.41,8.00,0.00,
1,4,9,3,8,0,0,auto,am,0,-96.747168,43.563654,-96.731241,43.548596,700.00,12.00,7.00,0.00,
1,4,9,3,8,0,0,auto,md,0,-96.747168,43.563654,-96.731241,43.548596,280.00,7.02,7.00,0.00,
1,4,10,3,9,0,0,auto,am,0,-96.747168,43.563654,-96.731438,43.545271,1200.00,17.70,10.00,0.00,
1,4,10,3,9,0,0,auto,md,0,-96.747168,43.563654,-96.731438,43.545271,480.00,10.06,10.00,0.00,
1,4,11,3,10,0,0,auto,am,0,-96.747168,43.563654,-96.746841,43.544131,1400.00,7.13,6.00,0.00,
1,4,11,3,10,0,0,auto,md,0,-96.747168,43.563654,-96.746841,43.544131,560.00,6.07,6.00,0.00,
1,4,12,3,11,0,0,auto,am,0,-96.747168,43.563654,-96.780137,43.543941,600.00,8.31,8.00,0.00,
1,4,12,3,11,0,0,auto,md,0,-96.747168,43.563654,-96.780137,43.543941,240.00,8.00,8.00,0.00,
1,4,13,3,12,0,0,auto,am,0,-96.747168,43.563654,-96.793377,43.490707,600.00,11.33,11.00,0.00,
1,4,13,3,12,0,0,auto,md,0,-96.747168,43.563654,-96.793377,43.490707,240.00,11.00,11.00,0.00,
1,4,14,3,13,0,0,auto,am,0,-96.747168,43.563654,-96.751035,43.529306,500.00,20.85,10.00,0.00,
1,4,14,3,13,0,0,auto,md,0,-96.747168,43.563654,-96.751035,43.529306,200.00,11.04,10.00,0.00,
1,4,15,3,14,0,0,auto,am,0,-96.747168,43.563654,-96.731504,43.529401,500.00,31.42,16.00,0.00,
1,4,15,3,14,0,0,auto,md,0,-96.747168,43.563654,-96.731504,43.529401,200.00,16.12,15.73,0.00,
1,4,16,3,15,0,0,auto,am,0,-96.747168,43.563654,-96.711382,43.546744,800.00,37.78,14.70,0.00,
1,4,16,3,15,0,0,auto,md,0,-96.747168,43.563654,-96.711382,43.546744,320.00,15.26,13.00,0.00,
1,4,17,3,16,0,0,auto,am,0,-96.747168,43.563654,-96.711382,43.541280,500.00,34.00,18.00,0.00,
1,4,17,3,16,0,0,auto,md,0,-96.747168,43.563654,-96.711382,43.541280,200.00,17.79,15.00,0.00,
1,4,18,3,17,0,0,auto,am,0,-96.747168,43.563654,-96.694078,43.546744,100.00,34.60,14.95,0.00,
1,4,18,3,17,0,0,auto,md,0,-96.747168,43.563654,-96.694078,43.546744,40.00,14.43,13.00,0.00,
1,4,19,3,18,0,0,auto,am,0,-96.747168,43.563654,-96.711316,43.529591,200.00,35.76,19.00,0.00,
1,4,19,3,18,0,0,auto,md,0,-96.747168,43.563654,-96.711316,43.529591,80.00,19.17,18.74,0.00,
1,4,20,3,19,0,0,auto,am,0,-96.747168,43.563654,-96.711185,43.515333,300.00,38.87,18.95,0.00,
1,4,20,3,19,0,0,auto,md,0,-96.747168,43.563654,-96.711185,43.515333,120.00,18.43,17.00,0.00,
1,4,21,3,20,0,0,auto,am,0,-96.747168,43.563654,-96.730979,43.510485,200.00,40.57,18.00,0.00,
1,4,21,3,20,0,0,auto,md,0,-96.747168,43.563654,-96.730979,43.510485,80.00,18.99,18.00,0.00,
1,4,22,3,21,0,0,auto,am,0,-96.747168,43.563654,-96.731241,43.514858,400.00,40.43,19.00,0.00,
1,4,22,3,21,0,0,auto,md,0,-96.747168,43.563654,-96.731241,43.514858,160.00,19.45,18.31,0.00,
1,4,23,3,22,0,0,auto,am,0,-96.747168,43.563654,-96.750904,43.514858,500.00,29.83,14.00,0.00,
1,4,23,3,22,0,0,auto,md,0,-96.747168,43.563654,-96.750904,43.514858,200.00,15.14,14.00,0.00,
1,4,24,3,23,0,0,auto,am,0,-96.747168,43.563654,-96.749200,43.503164,200.00,28.83,15.00,0.00,
1,4,24,3,23,0,0,auto,md,0,-96.747168,43.563654,-96.749200,43.503164,80.00,15.38,15.00,0.00,
1,5,1,4,0,0,1,auto,am,0,-96.731569,43.564034,-96.770420,43.612828,200.00,10.63,10.00,0.00,
1,5,1,4,0,0,1,auto,md,0,-96.731569,43.564034,-96.770420,43.612828,80.00,10.01,10.00,0.00,
1,5,2,4,1,0,2,auto,am,0,-96.731569,43.564034,-96.711251,43.605813,100.00,16.49,10.28,0.00,
1,5,2,4,1,0,2,auto,md,0,-96.731569,43.564034,-96.711251,43.605813,40.00,9.59,9.00,0.00,
1,5,3,4,2,0,0,auto,am,0,-96.731569,43.564034,-96.774303,43.572962,100.00,6.62,6.00,0.00,
1,5,3,4,2,0,0,auto,md,0,-96.731569,43.564034,-96.774303,43.572962,40.00,6.01,6.00,0.00,
1,5,4,4,3,0,0,auto,am,0,-96.731569,43.564034,-96.747168,43.563654,500.00,2.33,2.00,0.00,
1,5,4,4,3,0,0,auto,md,0,-96.731569,43.564034,-96.747168,43.563654,200.00,2.00,2.00,0.00,
1,5,6,4,5,0,0,auto,am,0,-96.731569,43.564034,-96.711644,43.587586,200.00,9.90,4.00,0.00,
1,5,6,4,5,0,0,auto,md,0,-96.731569,43.564034,-96.711644,43.587586,80.00,4.53,4.00,0.00,
1,5,7,4,6,0,0,auto,am,0,-96.731569,43.564034,-96.693423,43.563844,200.00,30.21,10.93,0.00,
1,5,7,4,6,0,0,auto,md,0,-96.731569,43.564034,-96.693423,43.563844,80.00,10.42,9.00,0.00,
1,5,8,4,7,0,0,auto,am,0,-96.731569,43.564034,-96.711382,43.562324,500.00,24.70,7.93,0.00,
1,5,8,4,7,0,0,auto,md,0,-96.731569,43.564034,-96.711382,43.562324,200.00,7.41,6.00,0.00,
1,5,9,4,8,0,0,auto,am,0,-96.731569,43.564034,-96.731241,43.548596,800.00,9.67,5.00,0.00,
1,5,9,4,8,0,0,auto,md,0,-96.731569,43.564034,-96.731241,43.548596,320.00,5.02,5.00,0.00,
1,5,10,4,9,0,0,auto,am,0,-96.731569,43.564034,-96.731438,43.545271,1000.00,15.37,8.00,0.00,
1,5,10,4,9,0,0,auto,md,0,-96.731569,43.564034,-96.731438,43.545271,400.00,8.06,8.00,0.00,
1,5,11,4,10,0,0,auto,am,0,-96.731569,43.564034,-96.746841,43.544131,500.00,9.46,8.00,0.00,
1,5,11,4,10,0,0,auto,md,0,-96.731569,43.564034,-96.746841,43.544131,200.00,8.08,8.00,0.00,
1,5,12,4,11,0,0,auto,am,0,-96.731569,43.564034,-96.780137,43.543941,200.00,10.64,10.00,0.00,
1,5,12,4,11,0,0,auto,md,0,-96.731569,43.564034,-96.780137,43.543941,80.00,10.01,10.00,0.00,
1,5,13,4,12,0,0,auto,am,0,-96.731569,43.564034,-96.793377,43.490707,200.00,13.66,13.00,0.00,
1,5,13,4,12,0,0,auto,md,0,-96.731569,43.564034,-96.793377,43.490707,80.00,13.01,13.00,0.00,
1,5,14,4,13,0,0,auto,am,0,-96.731569,43.564034,-96.751035,43.529306,100.00,23.18,12.00,0.00,
1,5,14,4,13,0,0,auto,md,0,-96.731569,43.564034,-96.751035,43.529306,40.00,13.04,12.00,0.00,
1,5,15,4,14,0,0,auto,am,0,-96.731569,43.564034,-96.731504,43.529401,200.00,29.09,14.00,0.00,
1,5,15,4,14,0,0,auto,md,0,-96.731569,43.564034,-96.731504,43.529401,80.00,14.11,14.00,0.00,
1,5,16,4,15,0,0,auto,am,0,-96.731569,43.564034,-96.711382,43.546744,500.00,35.45,12.71,0.00,
1,5,16,4,15,0,0,auto,md,0,-96.731569,43.564034,-96.711382,43.546744,200.00,13.25,11.00,0.00,
1,5,17,4,16,0,0,auto,am,0,-96.731569,43.564034,-96.711382,43.541280,200.00,31.68,16.00,0.00,
1,5,17,4,16,0,0,auto,md,0,-96.731569,43.564034,-96.711382,43.541280,80.00,15.79,13.00,0.00,
1,5,19,4,18,0,0,auto,am,0,-96.731569,43.564034,-96.711316,43.529591,100.00,33.43,17.00,0.00,
1,5,19,4,18,0,0,auto,md,0,-96.731569,43.564034,-96.711316,43.529591,40.00,17.16,17.00,0.00,
1,5,20,4,19,0,0,auto,am,0,-96.731569,43.564034,-96.711185,43.515333,100.00,36.54,16.95,0.00,
1,5,20,4,19,0,0,auto,md,0,-96.731569,43.564034,-96.711185,43.515333,40.00,16.43,15.00,0.00,
1,5,21,4,20,0,0,auto,am,0,-96.731569,43.564034,-96.730979,43.510485,100.00,42.63,19.61,0.00,
1,5,21,4,20,0,0,auto,md,0,-96.731569,43.564034,-96.730979,43.510485,40.00,19.70,19.00,0.00,
1,5,22,4,21,0,0,auto,am,0,-96.731569,43.564034,-96.731241,43.514858,200.00,38.10,17.00,0.00,
1,5,22,4,21,0,0,auto,md,0,-96.731569,43.564034,-96.731241,43.514858,80.00,17.44,17.00,0.00,
1,5,23,4,22,0,0,auto,am,0,-96.731569,43.564034,-96.750904,43.514858,100.00,32.16,16.00,0.00,
1,5,23,4,22,0,0,auto,md,0,-96.731569,43.564034,-96.750904,43.514858,40.00,17.14,16.00,0.00,
1,6,1,5,0,0,1,auto,am,0,-96.711644,43.587586,-96.770420,43.612828,300.00,12.57,11.00,0.00,
1,6,1,5,0,0,1,auto,md,0,-96.711644,43.587586,-96.770420,43.612828,120.00,11.06,11.00,0.00,
1,6,2,5,1,0,2,auto,am,0,-96.711644,43.587586,-96.711251,43.605813,400.00,6.56,5.00,0.00,
1,6,2,5,1,0,2,auto,md,0,-96.711644,43.587586,-96.711251,43.605813,160.00,5.06,5.00,0.00,
1,6,3,5,2,0,0,auto,am,0,-96.711644,43.587586,-96.774303,43.572962,300.00,16.56,11.46,0.00,
1,6,3,5,2,0,0,auto,md,0,-96.711644,43.587586,-96.774303,43.572962,120.00,10.54,10.00,0.00,
1,6,4,5,3,0,0,auto,am,0,-96.711644,43.587586,-96.747168,43.563654,400.00,12.26,6.00,0.00,
1,6,4,5,3,0,0,auto,md,0,-96.711644,43.587586,-96.747168,43.563654,160.00,6.54,6.00,0.00,
1,6,5,5,4,0,0,auto,am,0,-96.711644,43.587586,-96.731569,43.564034,200.00,9.93,4.00,0.00,
1,6,5,5,4,0,0,auto,md,0,-96.711644,43.587586,-96.731569,43.564034,80.00,4.53,4.00,0.00,
1,6,7,5,6,0,0,auto,am,0,-96.711644,43.587586,-96.693423,43.563844,400.00,20.31,5.00,0.00,
1,6,7,5,6,0,0,auto,md,0,-96.711644,43.587586,-96.693423,43.563844,160.00,5.89,5.00,0.00,
1,6,8,5,7,0,0,auto,am,0,-96.711644,43.587586,-96.711382,43.562324,800.00,14.80,2.00,0.00,
1,6,8,5,7,0,0,auto,md,0,-96.711644,43.587586,-96.711382,43.562324,320.00,2.87,2.00,0.00,
1,6,9,5,8,0,0,auto,am,0,-96.711644,43.587586,-96.731241,43.548596,400.00,19.61,9.00,0.00,
1,6,9,5,8,0,0,auto,md,0,-96.711644,43.587586,-96.731241,43.548596,160.00,9.55,9.00,0.00,
1,6,10,5,9,0,0,auto,am,0,-96.711644,43.587586,-96.731438,43.545271,800.00,25.30,12.00,0.00,
1,6,10,5,9,0,0,auto,md,0,-96.711644,43.587586,-96.731438,43.545271,320.00,12.59,12.00,0.00,
1,6,11,5,10,0,0,auto,am,0,-96.711644,43.587586,-96.746841,43.544131,400.00,19.40,12.00,0.00,
1,6,11,5,10,0,0,auto,md,0,-96.711644,43.587586,-96.746841,43.544131,160.00,12.61,12.00,0.00,
1,6,12,5,11,0,0,auto,am,0,-96.711644,43.587586,-96.780137,43.543941,200.00,20.58,15.48,0.00,
